position,special_char,upper_case,numeral,aggregate,length,significance,freq_score,proper_noun,noun,verb,named_entity
0.53,0,0,0,0.28,0.04865771812080537,496.38,27,0.0,13.0,8.0,0.0
0.53,0,0,0,0.26,0.008389261744966443,333.17,5,0.0,1.0,2.0,0.0
0.53,0,0,0,0.27,0.04530201342281879,468.6,25,0.0,17.0,6.0,0.0
0.53,4,1,0,0.28,0.03523489932885906,474.26,20,1.0,15.0,4.0,2.0
0.53,2,2,1,0.21,0.06543624161073826,469.17,35,0.0,25.0,11.0,1.0
0.52,0,0,1,0.22,0.020134228187919462,397.31,12,0.0,8.0,4.0,2.0
0.52,0,1,1,0.28,0.020134228187919462,475.48,11,1.0,9.0,4.0,1.0
0.52,0,2,1,0.25,0.018456375838926176,571.97,10,0.0,9.0,2.0,1.0
0.52,0,0,0,0.21,0.025167785234899327,651.52,15,0.0,10.0,4.0,1.0
0.52,2,2,0,0.29,0.026845637583892617,363.4,14,1.0,9.0,5.0,0.0
0.52,0,0,0,0.19,0.015100671140939598,420.2,8,0.0,4.0,4.0,0.0
0.52,0,0,0,0.25,0.026845637583892617,577.72,15,0.0,8.0,6.0,1.0
0.51,0,3,0,0.23,0.04530201342281879,413.49,24,1.0,18.0,4.0,1.0
0.51,0,1,0,0.27,0.04530201342281879,456.75,26,0.0,14.0,6.0,1.0
0.51,0,0,0,0.28,0.02181208053691275,582.52,12,0.0,5.0,3.0,1.0
0.51,0,0,0,0.24,0.02181208053691275,382.79,12,0.0,9.0,5.0,1.0
0.51,0,0,0,0.27,0.031879194630872486,548.62,17,0.0,14.0,3.0,0.0
0.51,4,1,0,0.25,0.0587248322147651,388.9,28,1.0,20.0,6.0,1.0
0.5,0,0,0,0.26,0.02348993288590604,537.0,14,0.0,10.0,2.0,0.0
0.5,0,0,0,0.18,0.0050335570469798654,363.63,3,0.0,2.0,0.0,0.0
0.5,0,4,0,0.27,0.03523489932885906,319.35,19,2.0,13.0,4.0,2.0
0.5,0,2,1,0.25,0.03355704697986577,355.42,17,1.0,11.0,3.0,2.0
0.5,0,1,1,0.19,0.03859060402684564,574.64,22,0.0,13.0,6.0,2.0
0.5,0,0,0,0.22,0.026845637583892617,428.41,16,0.0,10.0,5.0,0.0
0.5,0,0,0,0.22,0.04194630872483222,420.47,23,0.0,15.0,7.0,0.0
0.49,0,1,0,0.21,0.030201342281879196,522.05,18,1.0,11.0,4.0,2.0
0.49,2,1,0,0.2,0.030201342281879196,398.45,14,0.0,9.0,2.0,1.0
0.49,0,0,0,0.22,0.015100671140939598,500.48,9,0.0,6.0,2.0,1.0
0.49,0,0,0,0.17,0.02181208053691275,304.91,9,0.0,7.0,3.0,0.0
0.49,0,1,0,0.26,0.03691275167785235,441.4,21,1.0,16.0,2.0,1.0
0.49,0,0,0,0.22,0.025167785234899327,406.23,15,0.0,9.0,4.0,0.0
0.48,0,0,0,0.19,0.025167785234899327,309.54,14,0.0,8.0,4.0,1.0
0.48,0,2,0,0.27,0.05704697986577181,448.73,32,1.0,21.0,7.0,3.0
0.48,0,1,0,0.19,0.05201342281879195,459.62,28,1.0,20.0,7.0,3.0
0.48,0,1,0,0.19,0.04194630872483222,439.0,23,1.0,12.0,9.0,2.0
0.48,2,2,1,0.23,0.06040268456375839,572.56,34,1.0,23.0,7.0,2.0
0.48,0,1,1,0.25,0.016778523489932886,904.09,10,0.0,6.0,2.0,1.0
0.48,2,5,1,0.32,0.06879194630872483,730.71,38,3.0,22.0,14.0,4.0
0.47,0,1,2,0.25,0.02181208053691275,630.87,12,0.0,7.0,3.0,2.0
0.47,0,0,2,0.25,0.02348993288590604,699.03,13,0.0,10.0,2.0,4.0
0.47,0,0,2,0.28,0.025167785234899327,709.17,15,1.0,8.0,6.0,2.0
0.47,0,0,3,0.31,0.02181208053691275,444.58,12,1.0,9.0,2.0,5.0
0.47,0,2,3,0.33,0.02348993288590604,643.96,13,1.0,8.0,5.0,3.0
0.47,0,0,3,0.33,0.020134228187919462,443.89,12,0.0,7.0,5.0,4.0
0.46,0,0,2,0.3,0.02181208053691275,817.5,13,0.0,8.0,4.0,3.0
0.46,0,3,0,0.3,0.03859060402684564,529.97,23,2.0,14.0,5.0,1.0
0.46,0,2,0,0.28,0.031879194630872486,649.65,17,2.0,14.0,3.0,3.0
0.46,0,0,0,0.2,0.025167785234899327,519.85,15,0.0,6.0,5.0,1.0
0.46,0,2,0,0.3,0.03691275167785235,657.31,22,2.0,12.0,5.0,2.0
0.46,2,1,0,0.31,0.04697986577181208,539.27,26,0.0,14.0,8.0,2.0
0.45,2,2,3,0.34,0.04865771812080537,566.93,28,2.0,16.0,8.0,5.0
0.45,0,0,0,0.31,0.025167785234899327,381.96,13,0.0,9.0,4.0,0.0
0.45,0,1,0,0.32,0.028523489932885907,716.28,17,1.0,7.0,4.0,2.0
0.45,0,0,1,0.32,0.040268456375838924,769.32,23,0.0,14.0,6.0,1.0
0.45,0,0,0,0.24,0.006711409395973154,450.48,4,0.0,1.0,3.0,0.0
0.45,2,0,0,0.3,0.030201342281879196,397.55,16,0.0,13.0,4.0,1.0
0.45,0,0,1,0.29,0.03691275167785235,592.6,19,0.0,14.0,7.0,3.0
0.44,0,0,1,0.3,0.028523489932885907,301.27,15,1.0,9.0,5.0,1.0
0.44,0,0,0,0.3,0.04194630872483222,328.51,20,0.0,14.0,9.0,1.0
0.44,0,0,0,0.33,0.02348993288590604,592.57,12,1.0,8.0,4.0,1.0
0.44,0,0,1,0.32,0.026845637583892617,481.61,14,0.0,10.0,5.0,2.0
0.44,0,0,2,0.32,0.03523489932885906,618.99,20,0.0,13.0,7.0,5.0
0.44,0,1,2,0.3,0.05201342281879195,642.27,30,1.0,17.0,9.0,3.0
0.43,0,0,0,0.28,0.018456375838926176,528.13,10,0.0,6.0,4.0,1.0
0.43,0,0,0,0.3,0.025167785234899327,720.83,15,0.0,8.0,3.0,1.0
0.43,0,0,0,0.3,0.018456375838926176,675.73,10,0.0,6.0,3.0,0.0
0.43,0,0,1,0.28,0.04530201342281879,583.01,23,0.0,11.0,12.0,1.0
0.43,0,0,0,0.31,0.030201342281879196,697.68,18,0.0,7.0,7.0,0.0
0.43,0,1,0,0.34,0.03355704697986577,744.03,20,1.0,10.0,3.0,1.0
0.42,0,0,1,0.32,0.018456375838926176,593.73,11,0.0,4.0,3.0,1.0
0.42,0,0,1,0.3,0.07046979865771812,502.59,41,0.0,16.0,11.0,4.0
0.42,0,0,2,0.31,0.028523489932885907,715.48,17,0.0,7.0,5.0,3.0
0.42,0,0,1,0.25,0.016778523489932886,986.98,10,0.0,5.0,1.0,3.0
0.42,0,1,3,0.32,0.05536912751677853,646.58,33,1.0,17.0,7.0,5.0
0.42,0,1,1,0.32,0.05536912751677853,520.31,32,1.0,15.0,8.0,2.0
0.42,0,1,3,0.32,0.03691275167785235,699.53,22,1.0,11.0,7.0,5.0
0.41,0,2,0,0.34,0.03355704697986577,536.6,20,2.0,9.0,7.0,1.0
0.41,0,2,1,0.33,0.06543624161073826,838.55,37,4.0,15.0,14.0,8.0
0.41,0,1,8,0.31,0.06040268456375839,771.52,35,1.0,12.0,10.0,10.0
0.41,0,0,0,0.2,0.02348993288590604,726.33,14,0.0,5.0,2.0,3.0
0.41,0,0,0,0.31,0.02181208053691275,821.29,13,0.0,4.0,3.0,4.0
0.41,0,2,1,0.31,0.04697986577181208,463.31,27,1.0,13.0,10.0,1.0
0.4,0,0,0,0.32,0.040268456375838924,469.31,23,0.0,12.0,6.0,0.0
0.4,2,0,0,0.3,0.03523489932885906,487.12,20,0.0,8.0,11.0,0.0
0.4,2,1,1,0.31,0.05704697986577181,495.11,29,3.0,21.0,6.0,3.0
0.4,0,0,0,0.3,0.018456375838926176,530.13,11,0.0,4.0,4.0,1.0
0.4,0,0,2,0.31,0.025167785234899327,765.46,15,0.0,10.0,4.0,3.0
0.4,0,0,1,0.3,0.013422818791946308,628.95,8,0.0,4.0,3.0,2.0
0.4,0,1,0,0.36,0.03859060402684564,742.98,23,1.0,15.0,5.0,2.0
0.39,0,1,0,0.28,0.031879194630872486,527.82,17,1.0,8.0,6.0,1.0
0.39,0,0,1,0.32,0.02181208053691275,825.21,13,0.0,6.0,4.0,2.0
0.39,0,0,2,0.32,0.030201342281879196,832.54,17,0.0,8.0,4.0,2.0
0.39,0,0,1,0.31,0.018456375838926176,821.76,11,0.0,4.0,3.0,1.0
0.39,0,1,1,0.33,0.03523489932885906,501.57,21,1.0,9.0,7.0,2.0
0.39,0,1,0,0.29,0.026845637583892617,523.18,15,1.0,8.0,3.0,0.0
0.38,0,0,4,0.33,0.0587248322147651,681.4,34,0.0,16.0,11.0,4.0
0.38,0,1,3,0.3,0.03523489932885906,729.5,21,1.0,11.0,7.0,4.0
0.38,0,1,1,0.24,0.026845637583892617,631.6,15,1.0,7.0,7.0,2.0
0.38,0,1,1,0.3,0.026845637583892617,695.04,16,1.0,9.0,3.0,2.0
0.38,0,1,0,0.32,0.026845637583892617,775.09,16,1.0,6.0,4.0,2.0
0.38,0,0,2,0.31,0.031879194630872486,866.44,17,0.0,6.0,10.0,2.0
0.38,0,0,1,0.29,0.03691275167785235,833.26,21,0.0,9.0,5.0,3.0
0.37,0,1,1,0.28,0.03523489932885906,623.85,20,1.0,9.0,7.0,2.0
0.37,2,1,0,0.34,0.04530201342281879,509.94,25,1.0,6.0,11.0,2.0
0.37,0,1,1,0.35,0.030201342281879196,778.05,18,1.0,10.0,3.0,2.0
0.37,0,0,1,0.33,0.03691275167785235,558.82,21,0.0,11.0,9.0,1.0
0.37,2,0,2,0.31,0.053691275167785234,701.08,31,0.0,18.0,6.0,3.0
0.37,0,0,0,0.32,0.0436241610738255,640.74,25,0.0,10.0,7.0,1.0
0.36,0,1,0,0.24,0.03859060402684564,396.91,18,0.0,14.0,4.0,0.0
0.36,0,0,0,0.28,0.018456375838926176,659.98,11,0.0,5.0,4.0,1.0
0.36,2,0,2,0.32,0.06208053691275168,672.55,37,0.0,18.0,11.0,6.0
0.36,0,0,0,0.31,0.025167785234899327,506.36,14,0.0,9.0,5.0,2.0
0.36,0,0,0,0.31,0.0436241610738255,547.55,26,0.0,14.0,8.0,0.0
0.36,0,1,0,0.2,0.01174496644295302,172.15,7,1.0,3.0,4.0,1.0
0.35,0,1,0,0.31,0.03355704697986577,540.81,18,1.0,11.0,6.0,2.0
0.35,0,0,0,0.3,0.018456375838926176,681.71,8,0.0,6.0,2.0,0.0
0.35,0,2,0,0.33,0.031879194630872486,533.39,18,2.0,10.0,5.0,2.0
0.35,0,1,1,0.33,0.018456375838926176,773.95,11,1.0,7.0,2.0,1.0
0.35,0,0,1,0.31,0.03355704697986577,677.35,20,0.0,12.0,6.0,2.0
0.35,0,1,0,0.32,0.025167785234899327,625.15,15,0.0,10.0,3.0,0.0
0.35,0,1,1,0.31,0.05201342281879195,455.65,29,0.0,23.0,8.0,2.0
0.34,0,0,1,0.27,0.02348993288590604,710.96,11,0.0,7.0,3.0,2.0
0.34,0,1,0,0.24,0.020134228187919462,357.34,12,1.0,8.0,4.0,2.0
0.34,0,1,0,0.28,0.013422818791946308,481.96,7,1.0,4.0,3.0,1.0
0.34,0,3,0,0.34,0.030201342281879196,646.59,16,2.0,11.0,5.0,2.0
0.34,0,1,0,0.31,0.020134228187919462,544.51,12,0.0,8.0,3.0,0.0
0.34,0,0,0,0.34,0.025167785234899327,699.77,14,0.0,9.0,4.0,1.0
0.33,0,0,0,0.33,0.03859060402684564,617.93,23,0.0,14.0,7.0,0.0
0.33,0,0,0,0.33,0.018456375838926176,639.85,11,0.0,6.0,5.0,0.0
0.33,0,0,0,0.25,0.026845637583892617,551.69,13,0.0,7.0,5.0,0.0
0.33,0,0,0,0.28,0.03355704697986577,596.46,20,0.0,13.0,5.0,1.0
0.33,0,0,0,0.32,0.028523489932885907,670.38,17,0.0,12.0,1.0,0.0
0.33,0,0,0,0.29,0.02181208053691275,573.05,13,0.0,10.0,4.0,0.0
0.32,0,0,0,0.27,0.020134228187919462,604.33,12,0.0,4.0,3.0,0.0
0.32,0,0,2,0.32,0.025167785234899327,620.3,15,0.0,7.0,4.0,2.0
0.32,0,2,0,0.31,0.06543624161073826,451.63,39,0.0,22.0,11.0,0.0
0.32,0,0,0,0.31,0.02181208053691275,380.52,12,0.0,6.0,5.0,0.0
0.32,0,0,1,0.33,0.03523489932885906,656.67,19,0.0,14.0,4.0,1.0
0.32,0,1,2,0.33,0.04865771812080537,755.56,29,0.0,16.0,7.0,5.0
0.32,0,1,2,0.28,0.02181208053691275,749.39,13,0.0,10.0,2.0,2.0
0.31,0,0,2,0.22,0.03523489932885906,756.17,21,0.0,17.0,3.0,3.0
0.31,0,0,2,0.26,0.028523489932885907,701.92,16,0.0,10.0,3.0,2.0
0.31,0,0,1,0.2,0.01174496644295302,689.37,7,0.0,4.0,3.0,3.0
0.31,0,2,2,0.33,0.07046979865771812,607.92,41,1.0,26.0,10.0,4.0
0.31,2,0,0,0.3,0.030201342281879196,419.77,16,1.0,10.0,7.0,1.0
0.31,4,3,0,0.3,0.050335570469798654,455.93,24,0.0,16.0,6.0,7.0
0.3,2,1,1,0.3,0.0436241610738255,445.35,26,2.0,15.0,8.0,4.0
0.3,2,2,0,0.31,0.031879194630872486,347.01,15,4.0,14.0,3.0,0.0
0.3,0,1,1,0.26,0.02348993288590604,469.58,13,2.0,9.0,4.0,3.0
0.3,0,0,1,0.23,0.025167785234899327,605.12,13,2.0,9.0,3.0,5.0
0.3,0,2,3,0.25,0.050335570469798654,630.96,28,2.0,15.0,8.0,7.0
0.3,0,0,0,0.22,0.018456375838926176,750.03,11,0.0,3.0,4.0,1.0
0.3,0,0,0,0.21,0.02181208053691275,664.89,13,0.0,6.0,5.0,1.0
0.29,0,0,2,0.27,0.020134228187919462,742.73,12,0.0,8.0,3.0,2.0
0.29,0,1,1,0.34,0.031879194630872486,692.8,19,0.0,9.0,6.0,2.0
0.29,2,2,1,0.25,0.028523489932885907,551.1,17,0.0,11.0,5.0,1.0
0.29,0,0,1,0.33,0.020134228187919462,635.62,11,0.0,7.0,3.0,1.0
0.29,0,0,2,0.31,0.031879194630872486,712.26,17,0.0,10.0,5.0,3.0
0.29,0,0,0,0.28,0.013422818791946308,814.22,8,0.0,6.0,2.0,0.0
0.28,0,2,0,0.27,0.02348993288590604,671.42,13,0.0,10.0,2.0,1.0
0.28,0,3,1,0.21,0.03691275167785235,440.08,22,0.0,16.0,4.0,1.0
0.28,0,1,0,0.24,0.02181208053691275,629.78,13,0.0,9.0,2.0,0.0
0.28,0,2,0,0.28,0.020134228187919462,463.5,11,0.0,9.0,2.0,0.0
0.28,0,0,0,0.24,0.025167785234899327,339.33,10,3.0,9.0,6.0,3.0
0.28,0,0,0,0.31,0.028523489932885907,513.7,15,0.0,10.0,7.0,1.0
0.28,0,0,0,0.33,0.025167785234899327,532.79,14,0.0,10.0,4.0,2.0
0.27,0,1,0,0.29,0.040268456375838924,614.33,23,1.0,16.0,5.0,0.0
0.27,0,0,0,0.24,0.018456375838926176,326.92,11,0.0,5.0,3.0,0.0
0.27,0,1,0,0.25,0.018456375838926176,507.49,11,0.0,7.0,3.0,0.0
0.27,2,6,1,0.31,0.053691275167785234,632.0,29,5.0,26.0,7.0,6.0
0.27,0,3,0,0.29,0.03523489932885906,489.72,17,3.0,15.0,3.0,1.0
0.27,0,0,1,0.3,0.028523489932885907,533.19,17,0.0,12.0,4.0,2.0
0.26,0,0,0,0.16,0.01174496644295302,314.26,5,0.0,3.0,3.0,1.0
0.26,0,0,0,0.12,0.006711409395973154,479.98,4,0.0,1.0,3.0,0.0
0.26,0,0,0,0.23,0.015100671140939598,74.88,5,0.0,5.0,1.0,0.0
0.26,0,0,0,0.3,0.015100671140939598,474.03,9,0.0,6.0,3.0,0.0
0.26,0,0,0,0.21,0.02348993288590604,293.68,11,0.0,7.0,5.0,1.0
0.26,0,0,1,0.27,0.031879194630872486,569.97,18,0.0,10.0,9.0,1.0
0.25,0,0,0,0.23,0.01174496644295302,302.22,5,0.0,4.0,3.0,0.0
0.25,0,2,1,0.28,0.03859060402684564,906.28,23,1.0,15.0,8.0,1.0
0.25,0,2,1,0.18,0.025167785234899327,780.87,14,1.0,11.0,4.0,3.0
0.25,0,7,0,0.25,0.030201342281879196,627.17,18,1.0,13.0,4.0,1.0
0.25,0,1,0,0.28,0.06375838926174497,673.53,32,6.0,27.0,8.0,5.0
0.25,0,0,0,0.23,0.020134228187919462,289.93,11,1.0,8.0,5.0,0.0
0.25,0,2,0,0.32,0.05536912751677853,570.27,33,1.0,23.0,8.0,0.0
0.24,0,0,3,0.28,0.026845637583892617,551.15,16,0.0,11.0,4.0,4.0
0.24,0,0,4,0.23,0.028523489932885907,499.11,17,0.0,9.0,6.0,6.0
0.24,0,0,1,0.2,0.020134228187919462,456.91,12,0.0,8.0,3.0,2.0
0.24,14,3,6,0.28,0.07550335570469799,418.23,45,0.0,29.0,12.0,6.0
0.24,0,1,2,0.27,0.03691275167785235,472.44,21,0.0,11.0,8.0,5.0
0.24,0,1,1,0.3,0.02181208053691275,514.64,13,0.0,9.0,5.0,1.0
0.23,0,2,4,0.27,0.03859060402684564,546.73,22,0.0,12.0,8.0,8.0
0.23,0,1,0,0.25,0.01174496644295302,428.12,7,0.0,5.0,2.0,0.0
0.23,0,1,2,0.26,0.028523489932885907,478.66,17,2.0,8.0,8.0,5.0
0.23,0,1,1,0.25,0.016778523489932886,419.06,10,0.0,7.0,2.0,2.0
0.23,2,1,3,0.28,0.04865771812080537,460.12,28,5.0,21.0,8.0,4.0
0.23,0,2,1,0.24,0.031879194630872486,441.06,19,3.0,12.0,5.0,2.0
0.22,0,1,1,0.28,0.02348993288590604,488.1,14,0.0,10.0,4.0,3.0
0.22,0,1,1,0.22,0.016778523489932886,416.98,9,0.0,5.0,4.0,1.0
0.22,2,2,3,0.29,0.03523489932885906,513.91,19,0.0,14.0,7.0,5.0
0.22,0,0,1,0.23,0.03355704697986577,440.75,17,0.0,11.0,5.0,2.0
0.22,0,0,0,0.19,0.018456375838926176,342.95,11,0.0,7.0,3.0,1.0
0.22,2,1,2,0.3,0.026845637583892617,465.42,16,0.0,8.0,8.0,2.0
0.22,0,1,1,0.28,0.03523489932885906,434.28,18,5.0,12.0,5.0,7.0
0.21,0,0,0,0.19,0.02181208053691275,490.75,10,0.0,6.0,8.0,1.0
0.21,0,1,0,0.25,0.030201342281879196,484.74,18,2.0,12.0,4.0,0.0
0.21,0,0,0,0.23,0.013422818791946308,384.75,8,0.0,4.0,3.0,1.0
0.21,0,0,0,0.24,0.026845637583892617,394.43,14,2.0,9.0,6.0,1.0
0.21,0,0,0,0.2,0.020134228187919462,497.57,9,2.0,6.0,7.0,0.0
0.21,0,1,0,0.26,0.018456375838926176,498.6,11,1.0,6.0,4.0,0.0
0.2,0,0,0,0.22,0.02348993288590604,424.36,14,0.0,8.0,5.0,2.0
0.2,0,0,0,0.22,0.030201342281879196,393.7,17,2.0,10.0,5.0,2.0
0.2,0,0,0,0.2,0.028523489932885907,406.74,15,1.0,11.0,6.0,2.0
0.2,0,0,0,0.18,0.01174496644295302,592.79,7,0.0,3.0,2.0,0.0
0.2,0,0,2,0.24,0.016778523489932886,480.39,10,0.0,6.0,3.0,3.0
0.2,0,1,0,0.2,0.016778523489932886,276.19,10,0.0,7.0,4.0,2.0
0.2,0,0,1,0.27,0.026845637583892617,581.24,16,1.0,8.0,7.0,4.0
0.19,0,0,0,0.24,0.02348993288590604,398.13,14,1.0,7.0,6.0,2.0
0.19,0,0,0,0.24,0.025167785234899327,395.11,15,1.0,9.0,5.0,4.0
0.19,0,0,0,0.29,0.018456375838926176,699.43,11,1.0,7.0,3.0,2.0
0.19,0,0,0,0.24,0.02348993288590604,384.3,14,2.0,7.0,3.0,3.0
0.19,0,1,1,0.18,0.026845637583892617,209.23,14,1.0,6.0,6.0,2.0
0.19,0,2,3,0.23,0.031879194630872486,459.84,18,1.0,14.0,8.0,5.0
0.18,0,1,2,0.22,0.031879194630872486,430.78,19,1.0,11.0,7.0,8.0
0.18,0,1,0,0.17,0.026845637583892617,332.36,13,1.0,8.0,4.0,1.0
0.18,0,1,1,0.27,0.02348993288590604,515.19,14,0.0,10.0,5.0,2.0
0.18,0,0,2,0.27,0.04697986577181208,452.33,28,4.0,18.0,10.0,5.0
0.18,0,1,0,0.17,0.028523489932885907,329.56,15,1.0,8.0,4.0,1.0
0.18,0,1,1,0.24,0.02181208053691275,505.58,12,1.0,9.0,2.0,2.0
0.18,0,1,0,0.17,0.04194630872483222,346.81,23,1.0,12.0,8.0,2.0
0.17,0,0,0,0.05,0.006711409395973154,285.22,4,0.0,2.0,0.0,1.0
0.17,0,0,1,0.25,0.020134228187919462,489.83,12,0.0,4.0,4.0,4.0
0.17,4,0,1,0.24,0.04194630872483222,579.26,23,1.0,14.0,7.0,6.0
0.17,2,1,3,0.29,0.04530201342281879,557.27,26,1.0,15.0,12.0,3.0
0.17,0,0,0,0.22,0.020134228187919462,336.16,11,0.0,7.0,6.0,2.0
0.17,0,0,0,0.19,0.02348993288590604,589.59,14,0.0,8.0,2.0,2.0
0.16,2,0,0,0.26,0.030201342281879196,722.64,17,0.0,11.0,4.0,2.0
0.16,0,0,0,0.23,0.016778523489932886,487.84,10,0.0,6.0,2.0,3.0
0.16,0,0,1,0.23,0.031879194630872486,874.1,19,0.0,12.0,2.0,8.0
0.16,0,0,2,0.24,0.026845637583892617,727.25,16,0.0,11.0,4.0,6.0
0.16,0,0,0,0.19,0.006711409395973154,498.52,4,1.0,2.0,3.0,1.0
0.16,0,1,0,0.27,0.03859060402684564,541.89,21,1.0,14.0,6.0,4.0
0.15,0,0,0,0.29,0.02348993288590604,958.44,14,0.0,8.0,2.0,2.0
0.15,0,0,1,0.26,0.02181208053691275,662.2,13,0.0,9.0,3.0,2.0
0.15,2,0,0,0.29,0.02348993288590604,590.25,13,0.0,8.0,5.0,1.0
0.15,0,0,0,0.25,0.020134228187919462,486.31,11,0.0,8.0,4.0,1.0
0.15,0,0,2,0.22,0.03355704697986577,837.61,20,0.0,10.0,7.0,7.0
0.15,0,0,1,0.28,0.025167785234899327,638.47,14,0.0,9.0,4.0,2.0
0.15,2,0,1,0.27,0.020134228187919462,590.35,12,0.0,6.0,5.0,2.0
0.14,0,0,0,0.26,0.06208053691275168,771.33,36,0.0,23.0,9.0,5.0
0.14,0,0,0,0.27,0.04194630872483222,602.61,25,0.0,14.0,7.0,5.0
0.14,0,0,0,0.23,0.018456375838926176,803.32,11,0.0,6.0,3.0,1.0
0.14,0,0,0,0.31,0.016778523489932886,433.3,8,0.0,5.0,2.0,0.0
0.14,0,0,0,0.28,0.016778523489932886,372.29,10,0.0,7.0,2.0,0.0
0.14,0,0,1,0.15,0.006711409395973154,1126.25,4,0.0,2.0,2.0,2.0
0.13,0,0,1,0.23,0.026845637583892617,677.68,15,0.0,9.0,7.0,2.0
0.13,0,0,0,0.32,0.040268456375838924,553.1,23,0.0,12.0,8.0,4.0
0.13,0,0,0,0.27,0.0050335570469798654,916.02,3,0.0,2.0,1.0,0.0
0.13,2,3,0,0.28,0.026845637583892617,555.7,15,3.0,12.0,3.0,4.0
0.13,2,3,3,0.33,0.040268456375838924,624.45,23,3.0,21.0,4.0,5.0
0.13,0,2,0,0.33,0.03859060402684564,583.41,17,7.0,18.0,6.0,2.0
0.12,0,0,0,0.27,0.013422818791946308,701.87,7,0.0,4.0,3.0,0.0
0.12,0,0,0,0.32,0.031879194630872486,647.83,19,0.0,12.0,6.0,0.0
0.12,0,0,0,0.22,0.03523489932885906,324.68,21,0.0,12.0,6.0,1.0
0.12,0,0,0,0.26,0.040268456375838924,614.57,22,0.0,15.0,8.0,2.0
0.12,0,0,0,0.27,0.04865771812080537,683.48,26,0.0,16.0,10.0,2.0
0.12,0,0,0,0.23,0.016778523489932886,423.67,10,0.0,4.0,5.0,2.0
0.12,0,0,2,0.27,0.025167785234899327,569.07,15,0.0,8.0,4.0,3.0
0.11,0,0,0,0.28,0.018456375838926176,456.29,11,0.0,6.0,4.0,0.0
0.11,0,0,1,0.25,0.031879194630872486,542.16,18,0.0,12.0,7.0,1.0
0.11,0,0,0,0.21,0.02181208053691275,486.62,11,0.0,8.0,4.0,0.0
0.11,0,0,0,0.24,0.02348993288590604,624.4,13,0.0,7.0,6.0,0.0
0.11,0,0,0,0.23,0.04194630872483222,475.1,22,0.0,13.0,9.0,0.0
0.11,2,0,2,0.28,0.05536912751677853,451.16,29,0.0,21.0,6.0,3.0
0.1,0,0,1,0.19,0.016778523489932886,461.52,10,0.0,7.0,4.0,2.0
0.1,0,6,2,0.31,0.07718120805369127,697.74,46,1.0,25.0,13.0,4.0
0.1,0,0,2,0.22,0.01174496644295302,691.94,7,0.0,5.0,1.0,2.0
0.1,0,0,1,0.2,0.02348993288590604,939.37,13,0.0,6.0,4.0,1.0
0.1,0,0,2,0.32,0.031879194630872486,752.93,19,0.0,7.0,6.0,3.0
0.1,0,1,0,0.29,0.025167785234899327,778.9,15,0.0,8.0,2.0,0.0
0.1,0,0,0,0.32,0.04194630872483222,831.4,24,0.0,13.0,7.0,0.0
0.09,0,0,0,0.26,0.020134228187919462,730.3,12,0.0,4.0,4.0,2.0
0.09,0,1,1,0.27,0.013422818791946308,686.2,8,0.0,5.0,2.0,1.0
0.09,0,0,0,0.3,0.020134228187919462,672.9,12,0.0,7.0,1.0,1.0
0.09,0,2,1,0.23,0.028523489932885907,632.98,16,1.0,11.0,3.0,1.0
0.09,0,1,0,0.29,0.028523489932885907,722.28,17,0.0,13.0,5.0,0.0
0.09,0,0,0,0.32,0.025167785234899327,715.45,14,0.0,10.0,2.0,0.0
0.08,0,0,0,0.34,0.025167785234899327,669.42,15,0.0,7.0,6.0,0.0
0.08,2,1,1,0.24,0.031879194630872486,619.54,19,0.0,12.0,2.0,1.0
0.08,0,0,2,0.31,0.0436241610738255,474.97,24,0.0,12.0,4.0,2.0
0.08,0,0,0,0.31,0.02181208053691275,481.16,13,0.0,7.0,3.0,0.0
0.08,2,0,1,0.25,0.031879194630872486,680.62,19,0.0,13.0,3.0,1.0
0.08,0,0,0,0.25,0.015100671140939598,569.05,9,0.0,6.0,2.0,0.0
0.08,0,0,0,0.24,0.025167785234899327,634.39,13,0.0,7.0,4.0,1.0
0.07,0,0,0,0.21,0.030201342281879196,338.95,15,0.0,11.0,2.0,0.0
0.07,0,1,1,0.27,0.018456375838926176,604.82,10,0.0,5.0,3.0,1.0
0.07,0,0,2,0.3,0.02181208053691275,727.69,13,0.0,9.0,3.0,2.0
0.07,0,0,2,0.32,0.02181208053691275,895.15,13,0.0,5.0,5.0,4.0
0.07,0,0,1,0.31,0.040268456375838924,749.98,22,0.0,12.0,8.0,2.0
0.07,0,0,1,0.25,0.03355704697986577,588.22,17,0.0,8.0,6.0,3.0
0.06,0,0,0,0.34,0.020134228187919462,505.66,12,0.0,9.0,4.0,0.0
0.06,0,0,0,0.3,0.020134228187919462,519.6,11,0.0,7.0,2.0,0.0
0.06,0,0,1,0.28,0.02181208053691275,633.1,13,0.0,9.0,2.0,1.0
0.06,0,0,1,0.34,0.02348993288590604,598.03,14,0.0,8.0,5.0,1.0
0.06,0,0,0,0.3,0.016778523489932886,685.18,10,0.0,4.0,3.0,0.0
0.06,0,0,1,0.29,0.03523489932885906,497.01,20,0.0,10.0,4.0,2.0
0.05,0,0,0,0.32,0.03691275167785235,701.63,22,0.0,9.0,5.0,1.0
0.05,0,0,1,0.24,0.020134228187919462,562.38,12,0.0,8.0,3.0,1.0
0.05,0,0,0,0.3,0.025167785234899327,876.23,15,0.0,5.0,5.0,2.0
0.05,0,0,2,0.29,0.025167785234899327,775.97,14,0.0,8.0,3.0,2.0
